symbol,price,momentum_short,momentum_long,rsi,macd,volume_usd,volume_ratio,signal,signal_strength,signal_state,trend_score,confidence_score,composite_score,volume_composite_score,timeframe,timestamp,bb_position,trend_strength,stoch_k,stoch_d,ichimoku_bullish,vwap_bullish,rsi_bearish_div,ema_5_13_bullish,ema_9_21_bullish,ema_50_200_bullish,poc_price,poc_distance,anchored_poc,fixed_poc,fib_direction,fib_nearest_r,fib_nearest_e,fib_confluence,combined_score
QTUM/USDT:USDT,2.379,0.07210455159981977,0.2057780030410541,92.67326732673261,0.03323475935214432,2613909.81194,2.004753766053759,Buy,76.66173796760722,Consistent Uptrend,8.18,0.81,96.06,41.2,daily,2025-08-27 23:15:44.924998+00:00,0.8931723154696164,27.305223973520736,72.5984251968504,82.19405501141625,False,False,False,True,True,False,3.734091836734694,-0.3628972976518072,3.734091836734694,2.223051020408163,bull,2.358536,2.777128,20,75.72234759352145
LUNA/USDT:USDT,0.1793,0.059692671394798946,0.13841269841269832,83.40248962655605,0.0029110984050817884,846147.6539095,3.183363286443629,Weak Buy,75.14555492025409,Moderate Uptrend,8.22,0.682,86.62,57.94,daily,2025-08-27 23:14:07.108246+00:00,0.9176799885005454,27.749550085844227,77.54629629629626,73.80873463918113,False,False,False,True,True,False,0.15297755102040816,0.17206739684360775,0.15297755102040816,0.15584183673469387,bear,0.1991,0.1791896,20,75.72111098405082
DOT/USDT:USDT,4.226,0.08192524321556571,0.16643665470604474,90.06439742410299,0.08864690284771393,4685543.61636,2.1230642896024747,Buy,79.4323451423857,Consistent Uptrend,7.32,0.858,95.13,39.57,daily,2025-08-27 23:15:56.355358+00:00,0.903481507846187,29.00656855713597,69.7568389057751,84.59347776109506,False,False,False,True,True,False,3.859836734693878,0.09486496203709571,3.859836734693878,3.8839489795918367,bear,4.683,4.229576,20,75.32246902847714
LDO/USDT:USDT,1.0548,0.26323353293413176,0.3540436456996148,87.61645080663484,0.03284815504493966,22643492.728184003,2.070636890798318,Buy,76.64240775224698,Overbought,7.82,0.856,95.78,38.76,daily,2025-08-27 23:14:00.871103+00:00,1.1035110566839994,22.784942268448365,77.58887171561048,86.49364981163164,False,False,False,True,True,False,0.8517959183673469,0.23832478796300732,0.8517959183673469,1.0389489795918367,bull,1.0294028000000002,1.3025544000000002,20,74.8464815504494
SSV/USDT:USDT,10.552,0.18216446336544911,0.27071290944123305,95.73434125269979,0.3122699364584199,3046440.638975,1.9218013165024954,Buy,85.0,Overbought,7.87,0.907,94.89,34.54,daily,2025-08-27 23:14:01.216433+00:00,0.9782927225966372,23.393529717390617,79.73558240255298,85.72319332841012,False,True,False,True,True,False,5.1755102040816325,1.0388328075709778,5.1755102040816325,8.788448979591838,bear,12.004,10.47944,20,74.807
SOL/USDT:USDT,177.237,0.08799101305684975,0.21109023198606036,84.36904042048462,2.481896780984118,1479961777.1109052,1.9565880052512938,Buy,85.0,Consistent Uptrend,7.86,0.888,95.1,34.14,daily,2025-08-27 23:15:52.741115+00:00,1.0179742595771952,23.19898115510006,80.63174114021571,88.51417032315864,False,True,False,True,True,False,126.13567346938775,0.4051298504622816,126.13567346938775,174.00601020408163,bull,170.896064,200.779672,20,74.792
ME/USDT:USDT,0.851,0.06374999999999997,0.10090556274256146,81.77083333333331,0.013744389812018558,8668305.79694,2.1942590224207215,Buy,75.68721949060092,Moderate Uptrend,6.79,0.65,92.85,43.88,daily,2025-08-27 23:14:17.823456+00:00,0.8236668546027992,22.36461084334562,69.10994764397904,72.43215871379611,False,False,False,True,True,False,0.9787142857142856,-0.13049189899284772,0.9787142857142856,0.9308979591836735,bear,0.638,0.8312919999999999,40,74.72644389812018
AVAX/USDT:USDT,23.51,0.13629772837119392,0.2938910291689598,89.9441340782123,0.5588094018948107,64791327.51455,2.002253096137392,Buy,85.0,Consistent Uptrend,7.0,0.894,93.68,35.7,daily,2025-08-27 23:15:48.192394+00:00,0.9436115195539749,24.974811142146706,79.38005390835582,88.95572663340572,False,True,False,True,True,False,18.62418367346939,0.2623372069451065,18.62418367346939,23.485,bull,22.81216,27.60768,20,74.55000000000001
XLM/USDT:USDT,0.45861,0.27285595337218993,0.8178611067068338,82.33847595070114,0.019525475110110185,507328.37651195,1.624670696879778,Buy,75.9762737555055,Consistent Uptrend,9.0,0.798,97.81,34.73,daily,2025-08-27 23:15:15.233789+00:00,0.8283627753709293,50.10582153333467,78.11987293608406,82.94196846741187,False,True,False,True,True,True,0.4497462244897959,0.01970839337286138,0.4497462244897959,0.4633857142857143,bull,0.44939024000000005,0.60415752,40,74.5192547511011
BAND/USDT:USDT,0.7173,0.07091669154971658,0.16691068814055643,92.28764981761337,0.014377662184123757,1251010.499251,2.2629931999799435,Buy,75.71888310920619,Consistent Uptrend,6.76,0.709,90.72,45.37,daily,2025-08-27 23:16:04.352898+00:00,0.8565834403824176,21.970330649141555,79.7254004576659,85.34617725693242,False,False,False,True,True,False,0.6659234693877552,0.07715080331900613,0.6659234693877552,0.6693948979591837,bear,0.768,0.6957024,20,74.11477662184123
CAKE/USDT:USDT,2.6302,0.06266413478243305,0.18009691313711396,76.38323038507028,0.03123464835087602,1437459.345933,1.7389209939304342,Buy,76.5617324175438,Consistent Uptrend,7.03,0.705,89.57,46.41,daily,2025-08-27 23:14:53.903094+00:00,1.0664179113990468,12.831121203814828,70.74557004346369,79.11453344214159,False,True,False,True,True,True,2.625701020408163,0.0017134394041319711,2.625701020408163,2.62685,bear,2.9475,2.6730248,20,74.02034648350876
STX/USDT:USDT,0.8362,0.13015272334099204,0.3552674230145869,88.53192354615697,0.017605754221591864,1244129.6371775,2.0434318433068968,Buy,75.88028771107959,Consistent Uptrend,7.11,0.783,92.38,40.72,daily,2025-08-27 23:14:05.238060+00:00,0.9143194090050452,26.34642356687268,75.93080105302748,83.7650034286287,False,True,False,True,True,False,0.5703530612244898,0.4661094273865454,0.5703530612244898,0.8134653061224489,bear,0.9136,0.8069487999999999,20,73.58205754221592
APE/USDT:USDT,0.6701,0.0063072533413424114,0.0666985036612544,70.1333333333333,0.006299096134434754,17310259.102117,2.126990106487279,Weak Buy,66.62220814806415,Lagging,6.19,0.421,86.04,57.4,daily,2025-08-27 23:15:20.501065+00:00,0.819801385593992,14.877374345961284,60.09265387160819,77.33703229146283,True,True,False,True,True,False,0.6753581632653062,-0.007785740295021122,0.6753581632653062,0.7525714285714284,bear,0.7863,0.6267942,20,73.56444162961283
EGLD/USDT:USDT,16.66,0.0974967061923584,0.20637219406227358,88.91509433962263,0.33170178696767827,39695892.1818,1.8810667049691587,Buy,85.0,Consistent Uptrend,7.01,0.88,92.89,32.4,daily,2025-08-27 23:16:09.774670+00:00,0.9339141715369612,25.069038168149365,76.31027253668765,86.40394231361093,False,False,False,True,True,False,17.66357142857143,-0.056815884184560704,17.66357142857143,17.639693877551018,bear,18.89,16.85,20,73.16499999999999
