symbol,price,momentum_short,momentum_long,rsi,macd,volume_usd,volume_ratio,signal,signal_strength,signal_state,trend_score,confidence_score,composite_score,volume_composite_score,timeframe,timestamp,bb_position,trend_strength,stoch_k,stoch_d,ichimoku_bullish,vwap_bullish,rsi_bearish_div,ema_5_13_bullish,ema_9_21_bullish,ema_50_200_bullish,poc_price,poc_distance,anchored_poc,fixed_poc,fib_direction,fib_nearest_r,fib_nearest_e,fib_confluence,combined_score
ASR/USDT:USDT,3.331,-0.3960108794197642,0.42961373390557944,13.351063829787236,-0.47537007327961106,33946597.07537593,4.1309069590252046,Sell,5.0,Oversold,7.29,0.94,97.58,53.8,daily,2025-08-21 14:22:00.424263+00:00,0.1490910748124216,28.68621041931774,6.246764452113893,3.04759301301903,False,False,False,False,False,False,5.236377551020408,-0.3638732181656972,5.236377551020408,3.331785714285714,bull,3.533955999999999,10.573888,20,65.92999999999999
NEO/USDT:USDT,6.874,0.1074593201224423,-0.07007575757575768,57.874015748031496,0.022249501241289587,25188760.78016154,3.678683510743115,Buy,31.11247506206448,MACD Bullish,3.68,0.55,85.61,54.21,daily,2025-08-21 14:21:29.827672+00:00,0.9931214542892074,12.800048514950033,96.07664233576641,50.377217581046956,True,False,False,True,True,False,5.484,0.2534646243617797,5.484,5.602438775510204,bull,6.864848,8.654192,20,65.29049501241289
LINK/USDT:USDT,26.016,0.1589967478950416,0.32269052824241173,69.5832469417375,0.3719133426419252,405614619.27694637,0.8690650708240689,Buy,90.0,Consistent Uptrend,7.94,0.873,91.94,1.95,daily,2025-08-21 14:21:19.712344+00:00,0.8359613393858595,36.70571617956141,90.1283653300011,85.42131056010392,True,True,True,True,True,True,13.005030612244898,1.0004566521746292,13.005030612244898,25.070346938775508,bull,26.885,30.738968000000003,20,64.555
BNB/USDT:USDT,856.77,0.018993815413891557,0.08782376841036044,66.77058590657165,1.3541459421824307,515570565.23687375,1.0175251770634723,Weak Buy,90.0,Neutral,8.07,0.546,90.44,2.85,daily,2025-08-21 14:21:25.018439+00:00,0.7978385291877406,38.42935829641668,73.15351894818252,75.24485695297545,True,True,True,True,True,True,665.9432653061224,0.286551039158205,665.9432653061224,824.9019387755102,bull,884.54,950.1028799999999,20,64.07499999999999
ALPINE/USDT:USDT,1.9798,0.5238608374384237,1.1129135538954107,70.28968062911251,0.05504799470802968,27849425.94509824,0.2248337577474695,Buy,69.75239973540148,Consistent Uptrend,9.0,0.803,94.53,6.23,daily,2025-08-21 14:22:01.087832+00:00,0.7580633284280774,53.74785320665161,63.204214440656955,66.56220080137119,True,True,False,True,True,False,0.7961510204081632,1.4867141399693424,0.7961510204081632,2.053281632653061,bull,1.8402128000000002,3.0956312,20,63.0844799470803
VVV/USDT:USDT,3.597,0.279615795090715,0.09865607819181421,69.40099198779092,0.11204830920573725,41433954.06934356,1.244127943453033,Buy,90.60241546028686,MACD Bullish,7.04,0.71,81.64,12.39,daily,2025-08-21 14:22:48.303435+00:00,0.7250849792406545,25.445773693096776,48.17184643510054,66.3655213560147,False,False,False,True,True,False,6.102795918367347,-0.4105980196430542,6.102795918367347,3.3675102040816327,bull,3.556,5.3702,20,62.657483092057376
EPIC/USDT:USDT,2.6597,0.41608987328293034,0.15583851201599241,61.04227084981106,0.04953377039437443,31724479.70878753,0.7024142149471589,Strong Buy,79.47668851971872,MACD Bullish,8.08,0.771,86.52,4.88,daily,2025-08-21 14:21:25.087885+00:00,0.7310944468586785,38.54069675540614,62.72703168500597,78.69807872771274,True,True,False,True,True,False,1.84125,0.44450780719619815,1.84125,2.5939306122448977,bull,2.6322596000000003,3.9017008,20,60.61933770394374
AERO/USDT:USDT,1.3687,0.04313695602469325,0.39506676179798195,68.554407661564,0.012384225296084808,21062485.08597975,0.4374752428808783,Weak Buy,77.61921126480424,Consistent Uptrend,8.34,0.573,86.34,3.07,daily,2025-08-21 14:22:21.250933+00:00,0.7370124775374532,41.68818940009767,83.50940904588975,79.9887403798205,True,True,True,True,True,True,0.7589765306122449,0.8033495698423091,0.7589765306122449,1.3743683673469387,bull,1.2786199999999999,1.68756,20,59.61484225296085
PHA/USDT:USDT,0.12058,0.13905157755526187,-0.053086225852049695,61.83032326604947,0.0011047219473391582,17220435.611107618,2.8126762368452747,Buy,25.055236097366958,MACD Bullish,4.18,0.499,75.08,52.27,daily,2025-08-21 14:22:35.131880+00:00,1.0351159564098185,11.396352493711982,85.37460744728578,65.19725161128689,True,False,False,True,True,False,0.1115130612244898,0.08130831201250338,0.1115130612244898,0.11433908163265306,bear,0.13096,0.12038736,20,58.232047219473394
BIO/USDT:USDT,0.15271,0.49862610402355245,1.229017661655233,71.36906794127688,0.003997807219192916,63036368.115821,0.8696985475800921,Buy,70.19989036095964,Consistent Uptrend,9.74,0.757,84.72,5.22,daily,2025-08-21 14:22:38.127924+00:00,0.9126358510985952,46.71341202022638,75.85418933623505,73.80905235057607,True,True,True,True,True,False,0.0667204081632653,1.2888049429541497,0.0667204081632653,0.08903112244897958,bull,0.14494924,0.20941952,20,57.96597807219193
PENDLE/USDT:USDT,5.5173,0.016002504419563968,0.13221834598809745,58.94464971123148,-0.014964583357628292,56792404.271039166,0.38354718040206415,Neutral,81.25177083211858,Neutral,7.7,0.413,80.59,1.79,daily,2025-08-21 14:21:28.407983+00:00,0.6698858957719797,33.771479475689226,55.26827912149011,63.15923154196752,True,True,False,True,True,True,3.1959255102040816,0.7263543791568792,3.1959255102040816,5.433487755102041,bull,5.3475072,6.7520256,20,57.08235416642371
PROM/USDT:USDT,9.037,0.018368266846968684,0.009495084897229722,63.64864864864869,-0.031448793302682576,7619797.835280365,0.22322335297741577,Neutral,65.17510278348074,Neutral,6.81,0.387,85.72,3.79,daily,2025-08-21 14:22:41.710481+00:00,0.593603796135366,22.654791575244474,48.615984405458114,51.95270682327753,True,True,False,True,True,True,4.287867346938775,1.107574528034726,4.287867346938775,9.689908163265304,bull,9.034108,11.877384000000001,20,57.032020556696146
QTUM/USDT:USDT,2.332,0.10731244064577394,-0.08080409932991728,57.319078947368425,0.009137869046167264,23602872.035803333,8.6340265169112,Buy,30.456893452308364,MACD Bullish,3.38,0.5,66.49,53.98,daily,2025-08-21 14:21:31.070053+00:00,1.0723965695717572,17.286209168529325,80.68669527896989,42.19538872614695,False,False,False,True,False,False,3.734051020408163,-0.3754771996272583,3.734051020408163,2.332,bull,2.286,2.945288,20,55.53037869046167
DEGO/USDT:USDT,1.2644,0.021572271148097233,0.025715908169059887,63.91382405745061,0.004808562714163418,9971552.741769044,0.4289755675093146,Weak Buy,75.09838222023812,Moderate Uptrend,7.46,0.354,75.8,8.03,daily,2025-08-21 14:22:27.348177+00:00,0.7084331156455365,30.796112500884053,58.48193872885229,70.45953788984164,True,False,True,True,True,False,1.3192479591836737,-0.041575170764419904,1.3192479591836737,1.3363989795918367,bull,1.2831364,1.4940072,20,55.32867644404762
IP/USDT:USDT,5.8396,0.06388676845942642,0.16922953708153132,44.36080137482943,-0.1051161886064732,125182273.83549148,0.17873227792036875,Neutral,76.74419056967633,Consistent Uptrend,8.43,0.616,73.62,8.34,daily,2025-08-21 14:21:19.840342+00:00,0.3891664567584457,42.931832661839486,21.8466804505084,15.87852502263352,False,True,True,False,True,False,5.61614224489796,0.03978847852456776,5.61614224489796,5.66794887755102,bull,5.5823286,8.5401744,20,54.66083811393527
DOLO/USDT:USDT,0.223171,0.10358861257127039,2.48884581112136,57.843685593668354,-0.004128718987344331,21753283.76492558,0.3428536167928358,Neutral,81.79356405063278,Consistent Uptrend,9.0,0.581,74.33,3.64,daily,2025-08-21 14:21:58.645599+00:00,0.6510189052120114,54.589885082752396,36.385803074352275,41.37248863797156,True,True,False,True,True,False,0.05772167346938775,2.8663293453949676,0.05772167346938775,0.22570212244897958,bull,0.235488372,0.369586656,20,54.61571281012655
CTSI/USDT:USDT,0.0841,0.28201219512195097,0.052565707133917394,60.277427490542244,0.0014495044285270141,9194657.523718333,0.16433334099913238,Buy,77.07247522142634,MACD Bullish,7.37,0.441,70.68,12.4,daily,2025-08-21 14:22:22.058613+00:00,0.693380602835886,29.567623380154465,35.57858376511225,38.849285005003615,True,False,True,True,True,False,0.10055102040816327,-0.1636086868276843,0.10055102040816327,0.09182142857142857,bull,0.08779999999999999,0.13967839999999998,20,54.47449504428527
ZEREBRO/USDT:USDT,0.02518,-0.08469647400945102,-0.21970870777812201,36.65987780040733,-0.0002026123468763186,55387142.90648026,5.898422436911445,Sell,24.989869382656185,MACD Bearish,1.5,0.506,63.05,59.65,daily,2025-08-21 14:22:37.516924+00:00,0.0060356312780803206,18.700871302686835,8.966376089663786,9.405803327909435,False,False,False,False,False,False,0.038976530612244896,-0.3539702070843259,0.038976530612244896,0.07685,bear,0.02446,0.02446,40,54.417973876531235
TUT/USDT:USDT,0.06019,0.00905280804694053,-0.0021551724137930384,54.961832061068705,0.0001368537417353313,41286716.18587968,2.5393766767928554,Weak Buy,49.87644843324971,Lagging,2.27,0.218,55.95,53.42,daily,2025-08-21 14:21:29.082982+00:00,0.5272698654478346,15.910063168611336,48.207171314741004,63.514701506317614,False,True,False,True,True,False,0.04182816326530612,0.4389826208296335,0.04182816326530612,0.05980071428571428,bull,0.05955868,0.09089664,20,53.97628968664995
UMA/USDT:USDT,1.504,0.20512820512820507,-0.06988249845392702,66.38297872340425,0.0203240474539502,17371229.170791667,1.4571882822209035,Buy,26.01620237269751,MACD Bullish,8.65,0.62,84.27,19.22,daily,2025-08-21 14:21:24.412988+00:00,1.111542087976998,33.139664330585866,72.89002557544755,66.28325023465685,False,True,False,True,True,False,1.6527551020408164,-0.0900043217879855,1.6527551020408164,1.638642857142857,bull,1.546,2.319544,20,53.104240474539495
